Date,"Total Enabled Membership","Enabled Full Members","Enabled Guests","Daily active members","Daily members posting messages","Weekly active members","Weekly members posting messages","Messages in public channels","Messages in private channels","Messages in shared channels","Messages in DMs","Percent of messages, public channels","Percent of messages, private channels","Percent of messages, DMs","Percent of views, public channels","Percent of views, private channels","Percent of views, DMs","Total Full Members","Total Guests","Total Claimed Full Members","Total Claimed Guests","Total Members","Total Claimed Members","Files uploaded","Messages posted by members",Name,"Public channels, single-workspace","Messages posted","Messages posted by apps"
2019-11-28,305,305,0,4,0,103,34,0,0,0,0,0,0,0,1,0,0,315,0,305,0,315,305,0,0,0,15,1,0
2019-11-29,305,305,0,3,0,96,24,0,0,0,0,0,0,0,1,0,0,315,0,305,0,315,305,0,0,0,15,0,0
2019-11-30,305,305,0,3,0,95,23,0,0,0,0,0,0,0,1,0,0,315,0,305,0,315,305,0,0,0,15,0,0
2019-12-01,305,305,0,1,0,95,23,0,0,0,0,0,0,0,1,0,0,315,0,305,0,315,305,0,0,0,15,0,0
2019-12-02,308,308,0,61,12,93,26,19,9,0,41,0.2754,0.1304,0.5942,0.6546,0.0789,0.2664,318,0,308,0,318,308,0,69,0,15,76,3
2019-12-03,311,311,0,83,21,102,28,42,9,0,129,0.2333,0.05,0.7167,0.6418,0.0367,0.3215,321,0,311,0,321,311,3,180,0,15,187,0
2019-12-04,312,312,0,74,18,102,32,28,0,0,91,0.2353,0,0.7647,0.6964,0.0017,0.3019,322,0,312,0,322,312,1,119,0,15,124,0
2019-12-05,313,313,0,77,24,105,40,19,45,0,52,0.1638,0.3879,0.4483,0.6747,0.1446,0.1807,323,0,313,0,323,313,3,116,0,15,131,8
2019-12-06,313,313,0,67,18,105,42,18,42,0,180,0.075,0.175,0.75,0.4518,0.1123,0.4359,323,0,313,0,323,313,5,240,0,15,254,3
2019-12-07,313,313,0,32,7,105,42,2,0,0,24,0.0769,0,0.9231,0.5917,0.025,0.3833,324,0,313,0,324,313,0,26,0,15,26,0
2019-12-08,313,313,0,5,1,105,42,0,0,0,1,0,0,1,0.8182,0,0.1818,324,0,313,0,324,313,1,1,0,15,2,0
2019-12-09,314,314,0,64,18,106,42,5,26,0,141,0.0291,0.1512,0.8198,0.3436,0.1296,0.5267,324,0,314,0,324,314,2,172,0,15,177,1
2019-12-10,317,317,0,87,23,111,43,23,14,0,128,0.1394,0.0848,0.7758,0.6403,0.0552,0.3046,328,0,317,0,328,317,2,165,0,15,179,6
2019-12-11,320,318,2,91,19,115,40,41,22,0,224,0.1429,0.0767,0.7805,0.5318,0.0494,0.4188,329,2,318,1,331,319,4,287,0,15,316,1
2019-12-12,320,318,2,76,19,113,38,17,10,0,211,0.0714,0.042,0.8866,0.4034,0.0245,0.5721,329,2,318,1,331,319,5,238,0,15,247,0
2019-12-13,320,318,2,68,18,112,40,13,30,0,229,0.0478,0.1103,0.8419,0.3028,0.0872,0.6101,329,2,318,1,331,319,5,272,0,15,292,5
2019-12-14,320,318,2,21,9,114,41,0,0,0,46,0,0,1,0.2062,0,0.7938,329,2,318,1,331,319,0,46,0,15,46,0
2019-12-15,320,318,2,3,0,114,41,0,0,0,0,0,0,0,0.5,0,0.5,329,2,318,1,331,319,0,0,0,15,0,0
2019-12-16,320,318,2,79,15,117,41,12,3,0,60,0.16,0.04,0.8,0.7105,0.0263,0.2632,329,2,318,1,331,319,2,75,0,15,81,2
2019-12-17,320,318,2,83,18,120,36,3,7,0,145,0.0194,0.0452,0.9355,0.4231,0.0263,0.5506,330,2,318,1,332,319,1,155,0,15,156,0
2019-12-18,321,319,2,64,13,120,38,4,6,0,162,0.0233,0.0349,0.9419,0.3312,0.0252,0.6436,331,2,319,1,333,320,10,172,0,15,184,1
2019-12-19,322,320,2,60,16,120,38,16,1,0,272,0.0554,0.0035,0.9412,0.2543,0.0087,0.737,331,2,320,1,333,321,6,289,0,15,298,1
2019-12-20,322,320,2,61,13,117,35,4,13,0,124,0.0284,0.0922,0.8794,0.3299,0.0727,0.5974,331,2,320,1,333,321,3,141,0,15,146,0
2019-12-21,322,320,2,6,0,115,34,0,0,0,0,0,0,0,0.7778,0.1111,0.1111,331,2,320,1,333,321,0,0,0,15,0,0
2019-12-22,322,320,2,2,0,116,34,0,0,0,0,0,0,0,1,0,0,331,2,320,1,333,321,0,0,0,15,0,0
2019-12-24,322,320,2,28,5,99,25,1,0,0,45,0.0217,0,0.9783,0.3009,0,0.6991,331,2,320,1,333,321,2,46,0,15,49,0
2019-12-25,322,320,2,4,1,91,20,0,0,0,1,0,0,1,0.8,0,0.2,331,2,320,1,333,321,0,1,0,15,1,0
2019-12-26,322,320,2,35,4,81,16,2,0,0,10,0.1667,0,0.8333,0.7765,0,0.2235,331,2,320,1,333,321,2,12,0,15,14,0
2019-12-27,323,321,2,36,6,69,13,4,0,0,58,0.0645,0,0.9355,0.4057,0,0.5943,332,2,321,1,334,322,1,62,0,15,63,0
2019-12-28,323,321,2,8,3,70,14,0,0,0,11,0,0,1,0.3226,0,0.6774,332,2,321,1,334,322,0,11,0,15,11,0
2019-12-29,323,321,2,3,2,70,14,0,0,0,3,0,0,1,0.25,0,0.75,332,2,321,1,334,322,0,3,0,15,3,0
2019-12-30,323,321,2,48,10,71,17,6,0,0,59,0.0923,0,0.9077,0.5516,0,0.4484,332,2,321,1,334,322,2,65,0,15,68,1
2019-12-31,323,321,2,45,12,70,18,63,0,0,77,0.45,0,0.55,0.6171,0,0.3829,332,2,321,1,334,322,3,140,0,15,149,6
2020-01-01,323,321,2,8,3,71,18,0,0,0,12,0,0,1,0.3125,0,0.6875,332,2,321,1,334,322,1,12,0,15,13,0
2020-01-02,323,321,2,55,15,76,23,8,5,0,131,0.0556,0.0347,0.9097,0.3976,0.0293,0.5732,332,2,321,1,334,322,1,144,0,15,147,2
2020-01-03,323,321,2,67,15,87,26,40,3,0,63,0.3774,0.0283,0.5943,0.6246,0.0308,0.3446,332,2,321,1,334,322,2,106,0,15,109,0
2020-01-04,323,321,2,11,3,89,26,0,0,0,3,0,0,1,0.6471,0,0.3529,332,2,321,1,334,322,0,3,0,15,3,0
2020-01-05,323,321,2,2,0,89,26,0,0,0,0,0,0,0,0.3333,0,0.6667,332,2,321,1,334,322,0,0,0,15,0,0
2020-01-06,325,323,2,76,16,100,28,9,1,0,148,0.057,0.0063,0.9367,0.5131,0.0075,0.4795,334,2,323,1,336,324,3,158,0,15,163,1
2020-01-07,325,323,2,82,26,106,34,22,6,0,137,0.1333,0.0364,0.8303,0.6317,0.0246,0.3438,334,2,323,1,336,324,0,165,0,15,170,4
2020-01-08,326,324,2,69,17,108,36,11,9,0,117,0.0803,0.0657,0.854,0.5806,0.0495,0.37,335,2,324,1,337,325,4,137,0,15,146,3
2020-01-09,327,325,2,72,13,110,33,5,0,0,109,0.0439,0,0.9561,0.465,0,0.535,336,2,325,1,338,326,4,114,0,15,130,4
2020-01-10,327,325,2,42,10,109,32,7,5,0,52,0.1094,0.0781,0.8125,0.4084,0.0524,0.5393,336,2,325,1,338,326,1,64,0,15,67,1
2020-01-11,327,325,2,10,6,107,32,0,0,0,10,0,0,1,0.3462,0,0.6538,336,2,325,1,338,326,0,10,0,15,10,0
2020-01-12,327,325,2,4,1,107,32,1,0,0,0,1,0,0,0.8,0,0.2,336,2,325,1,338,326,0,1,0,15,1,0
2020-01-13,327,325,2,59,9,104,33,1,0,0,109,0.0091,0,0.9909,0.3039,0,0.6961,336,2,325,1,338,326,1,110,0,15,115,1
2020-01-14,327,325,2,38,13,95,27,10,6,0,141,0.0637,0.0382,0.8981,0.2206,0.043,0.7364,336,2,325,1,338,326,0,157,0,15,157,0
2020-01-15,329,327,2,69,18,100,26,15,28,0,105,0.1014,0.1892,0.7095,0.5398,0.1068,0.3534,339,2,327,1,341,328,2,148,0,15,150,0
2020-01-16,331,329,2,74,17,100,30,6,2,0,169,0.0339,0.0113,0.9548,0.4207,0.0137,0.5656,341,2,329,1,343,330,3,177,0,15,185,2
2020-01-17,333,331,2,58,18,105,37,4,3,0,161,0.0238,0.0179,0.9583,0.2537,0.0197,0.7266,342,2,331,1,344,332,3,168,0,15,176,0
2020-01-18,333,331,2,19,10,106,37,1,1,0,36,0.0263,0.0263,0.9474,0.2396,0.0729,0.6875,342,2,331,1,344,332,0,38,0,15,39,1
2020-01-19,333,331,2,6,2,106,37,0,0,0,4,0,0,1,0.3846,0,0.6154,342,2,331,1,344,332,0,4,0,15,4,0
2020-01-20,333,331,2,19,4,106,38,0,0,0,16,0,0,1,0.439,0,0.561,342,2,331,1,344,332,0,16,0,15,21,1
2020-01-21,333,331,2,68,14,109,36,5,3,0,150,0.0316,0.019,0.9494,0.3901,0.0259,0.5841,342,2,331,1,344,332,1,158,0,15,161,0
2020-01-22,334,332,2,83,27,113,39,16,10,0,338,0.044,0.0275,0.9286,0.3261,0.0251,0.6489,343,2,332,1,345,333,6,364,0,15,374,3
2020-01-23,335,333,2,75,21,111,36,24,9,0,225,0.093,0.0349,0.8721,0.4831,0.0234,0.4935,344,2,333,1,346,334,7,258,0,15,270,3
2020-01-24,335,333,2,69,22,107,39,22,2,0,351,0.0587,0.0053,0.936,0.2077,0.009,0.7832,344,2,333,1,346,334,11,375,0,15,391,1
2020-01-25,335,333,2,18,5,110,38,7,0,0,11,0.3889,0,0.6111,0.5965,0,0.4035,344,2,333,1,346,334,2,18,0,15,21,0
2020-01-26,335,333,2,2,0,110,38,0,0,0,0,0,0,0,0.5,0,0.5,344,2,333,1,346,334,0,0,0,15,0,0
2020-01-27,335,333,2,59,13,109,38,5,4,0,246,0.0196,0.0157,0.9647,0.2742,0.0105,0.7153,344,2,333,1,346,334,5,255,0,15,264,2
2020-01-28,336,334,2,67,20,109,40,12,3,0,345,0.0333,0.0083,0.9583,0.2759,0.0142,0.7098,345,2,334,1,347,335,1,360,0,15,363,1
2020-01-29,336,334,2,65,15,104,38,9,13,0,189,0.0427,0.0616,0.8957,0.3727,0.0727,0.5545,345,2,334,1,347,335,2,211,0,15,216,2
2020-01-30,337,335,2,68,19,100,37,27,1,0,318,0.078,0.0029,0.9191,0.3631,0.0193,0.6176,346,2,335,1,348,336,5,346,0,15,353,1
2020-01-31,338,335,3,65,25,104,42,15,26,0,359,0.0375,0.065,0.8975,0.365,0.0501,0.5849,346,3,335,2,349,337,14,400,0,15,430,2
2020-02-01,338,335,3,24,3,103,43,0,0,0,9,0,0,1,0.7067,0,0.2933,346,3,335,2,349,337,0,9,0,15,12,3
2020-02-02,338,335,3,8,1,104,43,0,0,0,1,0,0,1,0.9167,0,0.0833,346,3,335,2,349,337,0,1,0,15,1,0
2020-02-03,338,335,3,59,11,103,43,4,3,0,91,0.0408,0.0306,0.9286,0.5588,0.0206,0.4206,346,3,335,2,349,337,2,98,0,16,106,5
2020-02-04,341,338,3,42,11,102,38,0,0,0,172,0,0,1,0.1772,0.0026,0.8201,349,3,338,2,352,340,5,172,0,16,182,0
2020-02-05,341,338,3,82,25,110,42,66,0,0,148,0.3084,0,0.6916,0.6014,0,0.3986,349,3,338,2,352,340,1,214,0,16,218,0
2020-02-06,342,339,3,78,26,110,43,14,0,0,215,0.0611,0,0.9389,0.3801,0,0.6199,350,3,339,2,353,341,7,229,0,16,236,0
2020-02-07,343,340,3,73,18,114,40,11,4,0,309,0.034,0.0123,0.9537,0.3432,0.0189,0.6379,351,3,340,2,354,342,3,324,0,16,330,0
2020-02-08,343,340,3,38,9,114,40,5,0,0,42,0.1064,0,0.8936,0.4701,0.0075,0.5224,351,3,340,2,354,342,2,47,0,16,49,0
2020-02-09,343,340,3,11,1,113,40,0,0,0,3,0,0,1,0.6471,0,0.3529,351,3,340,2,354,342,0,3,0,16,3,0
2020-02-10,343,340,3,64,17,116,44,17,0,0,311,0.0518,0,0.9482,0.3097,0.0012,0.6891,351,3,340,2,354,342,7,328,0,16,341,5
2020-02-11,343,340,3,71,21,117,44,4,5,0,330,0.0118,0.0147,0.9735,0.2852,0.0198,0.6951,351,3,340,2,354,342,5,339,0,16,350,4
2020-02-12,343,340,3,86,21,117,47,15,3,0,255,0.0549,0.011,0.9341,0.4055,0.0209,0.5737,351,3,340,2,354,342,1,273,0,16,285,6
2020-02-13,343,340,3,78,20,111,43,11,1,0,121,0.0827,0.0075,0.9098,0.5846,0.0077,0.4077,351,3,340,2,354,342,0,133,0,16,134,1
2020-02-14,343,340,3,60,16,108,42,27,0,0,269,0.0912,0,0.9088,0.3537,0,0.6463,351,3,340,2,354,342,1,296,0,16,300,1
2020-02-15,343,340,3,12,4,109,40,1,0,0,10,0.0909,0,0.9091,0.5897,0.0256,0.3846,352,3,340,2,355,342,0,11,0,16,11,0
2020-02-16,343,340,3,1,0,109,40,0,0,0,0,0,0,0,1,0,0,352,3,340,2,355,342,0,0,0,16,0,0
2020-02-17,343,340,3,17,6,106,36,2,0,0,117,0.0168,0,0.9832,0.1379,0,0.8621,352,3,340,2,355,342,0,119,0,16,120,1
2020-02-18,343,340,3,66,19,109,35,55,14,0,332,0.1372,0.0349,0.8279,0.4089,0.0325,0.5586,352,3,340,2,355,342,4,401,0,16,409,0
2020-02-19,345,342,3,75,22,109,35,11,1,0,342,0.0311,0.0028,0.9661,0.2704,0.0092,0.7204,354,3,342,2,357,344,2,354,0,16,363,2
2020-02-20,345,342,3,69,20,110,34,9,0,0,89,0.0918,0,0.9082,0.5612,0.0133,0.4255,354,3,342,2,357,344,1,98,0,16,116,4
2020-02-21,345,342,3,72,16,112,35,15,4,0,216,0.0638,0.017,0.9191,0.4,0.0266,0.5734,354,3,342,2,357,344,3,235,0,16,239,1
2020-02-22,345,342,3,21,2,111,35,0,0,0,3,0,0,1,0.7857,0,0.2143,354,3,342,2,357,344,0,3,0,16,3,0
2020-02-24,345,342,3,61,22,111,40,39,0,0,166,0.1902,0,0.8098,0.5229,0.0033,0.4739,354,3,342,2,357,344,9,205,0,16,217,1
2020-02-25,345,342,3,71,25,119,44,58,0,0,220,0.2086,0,0.7914,0.4354,0.0014,0.5633,354,3,342,2,357,344,8,278,0,16,286,0
2020-02-26,345,342,3,69,17,111,43,19,4,0,139,0.1173,0.0247,0.858,0.4582,0.0299,0.512,354,3,342,2,357,344,3,162,0,16,167,0
2020-02-27,346,343,3,64,29,107,43,20,8,0,217,0.0816,0.0327,0.8857,0.4282,0.0527,0.5191,355,3,343,2,358,345,5,245,0,16,255,3
2020-02-28,347,344,3,67,27,105,46,40,32,0,304,0.1064,0.0851,0.8085,0.4108,0.023,0.5661,356,3,344,2,359,346,5,376,0,16,381,0
2020-02-29,347,344,3,19,6,104,46,1,0,0,16,0.0588,0,0.9412,0.3922,0,0.6078,356,3,344,2,359,346,1,17,0,16,18,0
2020-03-01,347,344,3,6,5,103,46,0,0,0,198,0,0,1,0.0258,0,0.9742,356,3,344,2,359,346,2,198,0,16,200,0
2020-03-02,347,344,3,76,21,110,50,14,6,0,289,0.0453,0.0194,0.9353,0.3841,0.0223,0.5936,357,3,344,2,360,346,2,309,0,16,316,2
2020-03-03,347,344,3,84,27,112,48,79,10,0,489,0.1367,0.0173,0.846,0.3815,0.021,0.5975,357,3,344,2,360,346,32,578,0,16,613,1
2020-03-04,347,344,3,75,26,108,53,36,44,0,271,0.1026,0.1254,0.7721,0.4869,0.1012,0.4119,357,3,344,2,360,346,2,351,0,16,364,4
2020-03-05,347,344,3,67,27,108,52,23,21,0,469,0.0448,0.0409,0.9142,0.218,0.0991,0.6829,357,3,344,2,360,346,6,513,0,16,527,4
2020-03-06,348,345,3,69,26,108,52,62,20,0,186,0.2313,0.0746,0.694,0.5136,0.1165,0.3699,357,3,345,2,360,347,15,268,0,16,289,0
2020-03-07,348,345,3,41,7,109,52,8,0,0,50,0.1379,0,0.8621,0.4286,0.0065,0.5649,357,3,345,2,360,347,2,58,0,16,60,0
2020-03-08,348,345,3,8,2,109,52,0,0,0,8,0,0,1,0.5,0,0.5,357,3,345,2,360,347,0,8,0,16,9,0
2020-03-09,348,345,3,61,16,105,51,10,12,0,335,0.028,0.0336,0.9384,0.2292,0.0807,0.6901,357,3,345,2,360,347,3,357,0,16,366,1
2020-03-10,348,345,3,70,25,104,49,27,40,0,473,0.05,0.0741,0.8759,0.2847,0.1086,0.6067,357,3,345,2,360,347,6,540,0,16,547,0
2020-03-11,348,345,3,69,28,101,45,48,12,0,181,0.1992,0.0498,0.751,0.5604,0.064,0.3756,357,3,345,2,360,347,7,241,0,16,248,0
2020-03-12,349,346,3,76,30,102,49,29,8,0,304,0.085,0.0235,0.8915,0.3986,0.0371,0.5644,358,3,346,2,361,348,3,341,0,16,344,0
2020-03-13,350,347,3,57,15,102,47,7,4,0,112,0.0569,0.0325,0.9106,0.3908,0.0615,0.5477,359,3,347,2,362,349,3,123,0,16,135,0
2020-03-14,350,347,3,10,4,100,47,0,41,0,4,0,0.9111,0.0889,0.0612,0.8673,0.0714,359,3,347,2,362,349,0,45,0,16,45,0
2020-03-15,350,347,3,15,4,101,47,2,0,0,6,0.25,0,0.75,0.7188,0,0.2813,359,3,347,2,362,349,0,8,0,16,8,0
2020-03-16,350,347,3,69,22,102,46,16,41,0,452,0.0314,0.0806,0.888,0.2619,0.1107,0.6274,359,3,347,2,362,349,9,509,0,16,524,2
2020-03-17,351,348,3,74,30,100,49,58,31,0,496,0.0991,0.053,0.8479,0.376,0.0656,0.5585,360,3,348,2,363,350,2,585,0,16,598,4
2020-03-18,352,349,3,75,31,102,49,23,1,0,385,0.0562,0.0024,0.9413,0.3643,0.0074,0.6283,361,3,349,2,364,351,3,409,0,16,418,0
2020-03-19,352,349,3,82,25,106,48,17,17,0,304,0.0503,0.0503,0.8994,0.3688,0.0451,0.5861,361,3,349,2,364,351,5,338,0,16,353,2
2020-03-20,352,349,3,71,28,108,49,31,23,0,277,0.0937,0.0695,0.8369,0.3894,0.1018,0.5088,361,3,349,2,364,351,5,331,0,16,346,0
2020-03-21,352,349,3,21,9,109,47,5,0,0,41,0.1087,0,0.8913,0.3267,0.0099,0.6634,361,3,349,2,364,351,5,46,0,16,53,0
2020-03-22,352,349,3,14,3,108,47,0,0,0,5,0,0,1,0.6944,0.0278,0.2778,361,3,349,2,364,351,0,5,0,16,5,0
2020-03-23,353,350,3,68,23,112,51,17,0,0,348,0.0466,0,0.9534,0.3612,0.0106,0.6282,362,3,350,2,365,352,4,365,0,16,378,3
2020-03-24,354,351,3,71,24,115,49,34,0,0,523,0.061,0,0.939,0.2546,0,0.7454,363,3,351,2,366,353,10,557,0,16,575,4
2020-03-25,354,351,3,69,29,119,50,17,0,0,804,0.0207,0,0.9793,0.1693,0.0018,0.8289,363,3,351,2,366,353,19,821,0,16,846,1
2020-03-26,354,351,3,77,24,115,49,7,1,0,472,0.0146,0.0021,0.9833,0.2211,0.0068,0.7721,363,3,351,2,366,353,13,480,0,16,499,5
2020-03-27,356,353,3,64,19,113,47,23,0,0,173,0.1173,0,0.8827,0.4345,0.0057,0.5598,365,3,353,2,368,355,7,196,0,16,214,2
2020-03-28,357,354,3,10,1,113,47,0,0,0,1,0,0,1,0.7308,0,0.2692,366,3,354,2,369,356,0,1,0,16,3,0
2020-03-29,357,354,3,5,0,112,47,0,0,0,0,0,0,0,0.9231,0,0.0769,366,3,354,2,369,356,0,0,0,16,1,1
2020-03-30,357,354,3,60,14,111,47,15,0,0,371,0.0389,0,0.9611,0.2844,0,0.7156,366,3,354,2,369,356,3,386,0,16,396,3
2020-03-31,357,357,0,73,22,108,46,20,7,0,286,0.0639,0.0224,0.9137,0.3813,0.0319,0.5868,372,0,357,0,372,357,3,313,0,16,322,3
2020-04-01,362,362,0,82,30,115,50,27,9,0,452,0.0553,0.0184,0.9262,0.2543,0.066,0.6797,375,0,362,0,375,362,14,488,0,16,522,5
2020-04-02,362,362,0,83,33,118,55,69,6,0,370,0.1551,0.0135,0.8315,0.4531,0.0223,0.5246,375,0,362,0,375,362,5,445,0,16,472,2
2020-04-03,363,363,0,80,27,120,58,27,0,0,255,0.0957,0,0.9043,0.4821,0.007,0.511,376,0,363,0,376,363,7,282,0,16,302,0
2020-04-04,363,363,0,27,6,120,57,3,0,0,5,0.375,0,0.625,0.7903,0.0323,0.1774,376,0,363,0,376,363,2,8,0,16,9,0
2020-04-05,363,363,0,18,4,121,58,1,0,0,10,0.0909,0,0.9091,0.5581,0,0.4419,376,0,363,0,376,363,0,11,0,16,11,0
2020-04-06,364,364,0,68,20,121,60,7,34,0,249,0.0241,0.1172,0.8586,0.3047,0.0776,0.6177,377,0,364,0,377,364,7,290,0,16,306,2
2020-04-07,365,365,0,74,23,118,58,20,11,0,334,0.0548,0.0301,0.9151,0.3502,0.0211,0.6287,378,0,365,0,378,365,1,365,0,16,372,1
2020-04-08,366,366,0,72,20,117,55,44,33,0,233,0.1419,0.1065,0.7516,0.4657,0.0508,0.4835,378,0,366,0,378,366,2,310,0,16,318,1
2020-04-09,366,366,0,69,22,111,49,26,42,0,262,0.0788,0.1273,0.7939,0.3648,0.1135,0.5217,378,0,366,0,378,366,4,330,0,16,349,12
2020-04-10,367,367,0,62,23,104,47,20,7,0,161,0.1064,0.0372,0.8564,0.3638,0.0914,0.5448,379,0,367,0,379,367,3,188,0,16,204,1
2020-04-11,367,367,0,22,5,104,47,0,0,0,7,0,0,1,0.463,0.2222,0.3148,379,0,367,0,379,367,1,7,0,16,8,0
2020-04-12,367,367,0,6,0,102,45,0,0,0,0,0,0,0,0.6667,0.2222,0.1111,379,0,367,0,379,367,0,0,0,16,0,0
2020-04-13,367,367,0,67,15,104,45,6,2,0,196,0.0294,0.0098,0.9608,0.3241,0.0431,0.6328,379,0,367,0,379,367,2,204,0,16,215,2
2020-04-14,367,367,0,69,23,104,46,38,6,0,164,0.1827,0.0288,0.7885,0.5287,0.0487,0.4226,379,0,367,0,379,367,2,208,0,16,213,0
2020-04-15,368,368,0,67,24,99,46,18,2,0,417,0.0412,0.0046,0.9542,0.2764,0.0143,0.7093,380,0,368,0,380,368,19,437,0,16,463,4
2020-04-16,373,373,0,76,17,106,47,5,0,0,289,0.017,0,0.983,0.3438,0,0.6562,396,0,373,0,396,373,6,294,0,17,308,4
2020-04-17,379,376,3,72,20,110,44,9,1,0,229,0.0377,0.0042,0.9582,0.3187,0.0121,0.6692,396,3,376,1,399,377,4,239,0,17,264,1
2020-04-18,380,377,3,19,6,109,43,0,0,0,27,0,0,1,0.3146,0.0337,0.6517,396,3,377,1,399,378,0,27,0,17,28,1
2020-04-19,380,377,3,8,0,109,43,0,0,0,0,0,0,0,0.875,0.0625,0.0625,396,3,377,1,399,378,0,0,0,17,2,2
2020-04-20,386,383,3,99,31,124,48,27,14,35,546,0.046,0.0239,0.9302,0.4044,0.0179,0.5777,396,3,383,2,399,385,2,587,0,18,602,3
2020-04-21,387,384,3,79,32,127,50,37,7,40,454,0.0743,0.0141,0.9116,0.4011,0.0299,0.569,397,3,384,2,400,386,6,498,0,18,522,1
2020-04-22,388,385,3,88,31,129,50,51,3,38,163,0.235,0.0138,0.7512,0.6496,0.0382,0.3122,398,3,385,2,401,387,1,217,0,18,228,0
2020-04-23,388,385,3,80,23,130,51,39,0,26,291,0.1182,0,0.8818,0.4275,0.0072,0.5652,398,3,385,2,401,387,6,330,0,18,345,1
2020-04-24,388,385,3,79,23,120,52,38,52,19,151,0.1577,0.2158,0.6266,0.5879,0.0736,0.3385,398,3,385,2,401,387,6,241,0,18,251,1
2020-04-25,389,386,3,18,8,119,52,3,1,2,28,0.0938,0.0313,0.875,0.241,0.012,0.747,399,3,386,2,402,388,2,32,0,18,34,0
2020-04-26,389,386,3,9,4,119,52,3,0,0,5,0.375,0,0.625,0.6364,0,0.3636,399,3,386,2,402,388,0,8,0,18,8,0
2020-04-27,390,386,4,76,31,113,55,31,12,2,269,0.0994,0.0385,0.8622,0.4959,0.0451,0.459,399,4,386,3,403,389,1,312,0,18,329,2
2020-04-28,391,387,4,50,23,111,53,13,5,2,105,0.1057,0.0407,0.8537,0.3376,0.045,0.6174,400,4,387,3,404,390,2,123,0,18,126,1
2020-04-29,391,387,4,58,24,110,47,7,1,0,149,0.0446,0.0064,0.949,0.3574,0.0106,0.6319,400,4,387,3,404,390,2,157,0,18,165,1
2020-04-30,391,387,4,82,27,116,48,14,17,1,247,0.0504,0.0612,0.8885,0.3613,0.0696,0.569,400,4,387,3,404,390,0,278,0,18,284,3
2020-05-01,391,387,4,68,18,117,46,11,23,0,184,0.0505,0.1055,0.844,0.2832,0.0806,0.6362,400,4,387,3,404,390,5,218,0,18,228,1
2020-05-02,392,388,4,27,6,118,46,2,1,0,21,0.0833,0.0417,0.875,0.55,0.09,0.36,401,4,388,3,405,391,1,24,0,18,29,2
2020-05-03,394,390,4,10,0,118,46,0,0,0,0,0,0,0,1,0,0,403,4,390,3,407,393,0,0,0,18,0,0
2020-05-04,394,390,4,74,29,116,48,24,7,0,257,0.0833,0.0243,0.8924,0.4019,0.0339,0.5642,403,4,390,3,407,393,7,288,0,18,308,5
2020-05-05,395,390,5,65,30,116,50,30,5,0,212,0.1215,0.0202,0.8583,0.4703,0.0253,0.5044,403,5,390,4,408,394,3,247,0,18,258,1
2020-05-06,396,390,6,69,31,116,52,31,4,0,321,0.0871,0.0112,0.9017,0.4186,0.0211,0.5603,403,6,390,4,409,394,10,356,0,18,379,4
2020-05-07,396,390,6,74,30,108,53,26,1,0,392,0.0621,0.0024,0.9356,0.3513,0.0171,0.6315,403,6,390,5,409,395,19,419,0,18,450,8
2020-05-08,396,390,6,52,15,104,55,3,12,0,216,0.013,0.0519,0.9351,0.1651,0.0518,0.7831,404,6,390,5,410,395,3,231,0,18,237,1
2020-05-09,396,390,6,24,9,105,54,7,0,0,14,0.3333,0,0.6667,0.525,0.0125,0.4625,404,6,390,5,410,395,0,21,0,18,21,0
2020-05-10,396,390,6,19,1,106,54,1,0,0,0,1,0,0,0.96,0,0.04,404,6,390,5,410,395,0,1,0,18,1,0
2020-05-11,396,390,6,66,25,101,54,10,0,0,221,0.0433,0,0.9567,0.3355,0.0097,0.6548,404,6,390,5,410,395,4,231,0,18,237,2
2020-05-12,396,390,6,52,19,106,50,4,72,0,165,0.0166,0.2988,0.6846,0.2159,0.1731,0.611,404,6,390,5,410,395,3,241,0,18,245,0
2020-05-13,396,390,6,62,22,104,44,3,20,0,208,0.013,0.0866,0.9004,0.1981,0.1143,0.6876,404,6,390,5,410,395,5,231,0,18,239,0
2020-05-14,397,391,6,81,19,104,40,9,40,0,253,0.0298,0.1325,0.8377,0.3291,0.0854,0.5854,404,6,391,5,410,396,7,302,0,18,316,7
2020-05-15,398,392,6,49,15,109,43,1,0,0,253,0.0039,0,0.9961,0.1245,0.0077,0.8678,406,6,392,5,412,397,5,254,0,18,263,3
2020-05-16,398,392,6,13,4,112,42,0,0,0,16,0,0,1,0.4222,0,0.5778,406,6,392,5,412,397,2,16,0,18,22,0
2020-05-17,399,393,6,7,3,113,42,0,0,0,32,0,0,1,0.1176,0,0.8824,406,6,393,5,412,398,1,32,0,18,33,0
2020-05-18,395,392,3,64,21,114,40,6,0,0,260,0.0226,0,0.9774,0.2761,0.0045,0.7194,405,3,392,3,408,395,4,266,0,18,276,2
2020-05-19,395,392,3,51,22,113,38,4,8,0,144,0.0256,0.0513,0.9231,0.1979,0.0923,0.7098,405,3,392,3,408,395,5,156,0,18,165,2
2020-05-20,395,392,3,48,21,115,36,0,81,0,174,0,0.3176,0.6824,0.0962,0.2654,0.6385,406,3,392,3,409,395,2,255,0,18,261,0
2020-05-21,396,393,3,65,17,105,36,8,13,0,320,0.0235,0.0381,0.9384,0.2333,0.0462,0.7205,406,3,393,3,409,396,9,341,0,18,357,7
